tweet_id,created_at_dt,text_display,rag_context,themes_list,primary_label,sentiment_label,llm_urgency_0_3,llm_severity_0_3,status,summary_1l,author,assigned_to,llm_summary,llm_reply_suggestion,routing_team
1844419020491194720,2024-10-10 16:45:36,Je commence à craquer avec ce service client nul à chier de <BRAND:free> ! Ça fait 2 semaines qu’ils doivent faire remonter l’information à leur supérieur comme quoi je n’ai plus d’internet du tout chez moi via ma <BRAND:freebox> … <URL>,Merci pour l’alerte — on va régler ça. Nous sommes désolés pour cette situation. Pouvez-vous nous transmettre votre numéro de compte ou d'abonné en message privé pour que nous puissions examiner et résoudre ce incident au plus vite?,"[""Freebox""]",Freebox,négatif,3,3,open,Problème d'internet non résolu depuis 2 semaines.,rioTAAANK,Technique,Problème d'internet non résolu depuis 2 semaines.,Désolé pour ce dysfonctionnement. Nous allons accélérer la résolution. Veuillez nous fournir votre numéro de compte en MP.,Technique
1844423146700669318,2024-10-10 17:02:00,Je viens d'avoir la fibre de chez <BRAND:free> chez moi mais le fixe il marche toujours pas c'est normal? Ça fait ça depuis ce matin,"Désolés pour la situation rencontrée. Bonjour, nous sommes désolés pour cette difficulté. Pouvez-vous nous en dire plus pour que nous puissions vous aider? Un DM avec votre n° client nous permet d’agir vite.","[""Freebox""]",Freebox,négatif,2,2,open,Problème de ligne fixe après installation fibre.,l3abassia22,Technique,Problème de ligne fixe après installation fibre.,"Désolé pour ce dysfonctionnement. Pour résoudre cela rapidement, envoyez-nous un MP avec votre numéro de client.",Technique
1844425758091116803,2024-10-10 17:12:23,Quelle blague la fibre #free <BRAND:freebox> <URL>,"On mobilise l’équipe technique. Bonjour, nous vérifions actuellement si une maintenance est en cours. Vous pouvez consulter notre page dédiée aux incidents pour plus d'informations : [lien ver... Transmettez-nous votre identifiant client en message privé, svp.","[""Problème réseau""]",Problème réseau,négatif,2,2,open,"Client mécontent de la fibre, demande d'aide.",Flo_90,Technique,"Client mécontent de la fibre, demande d'aide.","Désolé pour ce désagrément. Notre équipe technique est sur le coup. Pour vous aider au mieux, envoyez-nous votre identifiant client en MP.",Technique
1844431081543750103,2024-10-10 17:33:32,"<BRAND:free> Coupure de service dans mon immeuble depuis le 4, les autres opérateurs on rétabli leur ligne seul Freebox ne fonctionne pas, on me répond que il faut attendre jusqu'au 31 octobre pour le passage d'un technicien. Une lenteur jamais vu. Je change d'opérateur le mois prochain.","Navrés pour la gêne occasionnée. Bonjour, nous comprenons votre frustration. Pour éviter toute annulation de l'intervention, il est effectivement nécessaire de laisser la Freebox débranchée jusqu'à l'arrivée du technicien. Celui-ci devrait intervenir rapidement pour résoudre le incident de soudure i","[""Freebox""]",Freebox,négatif,3,3,open,"Problème Freebox non résolu depuis le 4, intervention prévue pour le 31 octobre.",AisseDiabira,Technique,"Problème Freebox non résolu depuis le 4, intervention prévue pour le 31 octobre.","Bonjour, nous sommes désolés pour ce dysfonctionnement. Nous allons accélérer l'intervention. Merci de nous excuser pour ce désagrément.",Technique
1844431330278506938,2024-10-10 17:34:31,s'il vous plaît y’a pas quelqu’un ici qui bosse chez free ?????????? <BRAND:free>,Nous prenons en charge votre demande. Bonjour! Comment puis-je vous aider aujourd'hui? 😊. Contactez-nous en DM avec votre identifiant afin d’accélérer le traitement.,"[""Service après-vente""]",Service après-vente,négatif,3,2,open,"Client mécontent, demande une assistance rapide chez Free.",jabvt9,SAV Mobile,"Client mécontent, demande une assistance rapide chez Free.","Bonjour, nous sommes désolés pour ce contretemps. Contactez-nous en DM avec votre identifiant pour une assistance rapide.",SAV Mobile
1844468759240769543,2024-10-10 20:03:15,"<BRAND:freebox> plus de connexion internet depuis le 9 octobre 20h21, incident ouvert et à ce jour aucune information, aucun être humain pour répondre, WhatsApp sans aucun retour. <NL> Incident ouvert et zéro communication. <NL> Que se passe-t-il ?",Merci pour votre retour. Nous sommes désolés pour cette situation inacceptable. Pouvez-vous nous confirmer votre numéro de ligne ou identifiant client en MP pour que nous puissions examiner et accélérer la résolution de cette incident?,"[""Freebox""]",Freebox,négatif,3,3,open,"Panne internet Freebox depuis le 9 octobre, pas de communication.",fdoiteau,Technique,"Panne internet Freebox depuis le 9 octobre, pas de communication.","Désolé pour ce problème. Pour accélérer la résolution, merci de nous transmettre votre numéro de ligne ou identifiant client en MP.",Technique
1844632804279066748,2024-10-11 06:55:06,"<BRAND:freebox> donc nous on prend rendez-vous et vos techniciens ne viennent pas, pour nous facturer c’est facile mais pour qu’ils viennent c’est autre chose",On comprend votre agacement et on s’en occupe. Nous sommes désolés d'entendre cela. Pouvez-vous nous en dire plus sur ce qui vous pose incident afin que nous puissions vous aider? Un DM avec votre n° client nous permet d’agir vite.,"[""Freebox""]",Freebox,négatif,3,3,open,Techniciens Freebox absents malgré rendez-vous pris.,crlmjxo,Freebox,Techniciens Freebox absents malgré rendez-vous pris.,Désolé pour ce contretemps. Nous allons suivre cela de près. Merci de nous fournir votre numéro de client par message privé pour une résolution rapide.,Freebox
1844645663016898918,2024-10-11 07:46:12,<BRAND:freebox> <BRAND:free> <USER> pas d'internet depuis lundi - aucune information et pas d'assistance - je vais devoir changer le fournisseur pour rétablir mon internet,"Merci pour votre message. Bonjour, vous pouvez examiner l'éligibilité de votre adresse à la fibre Free en utilisant notre outil en ligne sur le site de Free. Nous déployons progressivement notre réseau, et les mises à jour sont régulières. N'hésitez pas à consulter régulièrement pour suivre l'avancé","[""Problème réseau""]",Problème réseau,négatif,3,3,open,"Panne internet depuis lundi, pas d'assistance, menace de résilier.",c00lyman,Technique,"Panne internet depuis lundi, pas d'assistance, menace de résilier.","Bonjour, nous sommes désolés pour ce dysfonctionnement. Un technicien doit passer chez vous aujourd'hui. Merci pour votre patience.",Technique
1844654924933533816,2024-10-11 08:23:00,Bonjour <BRAND:free> <USER> <NL> Vous êtes vraiment des gros con ! Vous faites passer un technicien pour changer le raccordement de mon logement sans me prévenir et sans mon accord !!! Avant même que j’ai pu réceptionner la box ! C’est quel genre de service ca ?!,"Bien reçu, on vérifie. Merci pour votre retour positif! Nous sommes ravis que l'installation se soit bien passée et que vous puissiez profiter pleinement de votre Freebox. Bon gaming! 😊. Contactez-nous en DM avec votre identifiant afin d’accélérer le traitement.","[""Freebox""]",Freebox,négatif,3,3,open,Intervention technique non autorisée avant réception de la box.,jobe_64,Freebox,Intervention technique non autorisée avant réception de la box.,Désolé pour ce désagrément. Nous prenons votre réclamation très au sérieux. Pourriez-vous nous fournir votre identifiant client en MP ? Nous allons traiter votre dossier en urgence.,Freebox
1844695389582078223,2024-10-11 11:03:48,Devinez qui a ENCORE perdu internet ?? <USER> <BRAND:freebox> faut agir là,"On est là pour vous aider, désolés pour le désagrément. Bonjour, nous sommes désolés pour cette réaction. Pouvez-vous nous en dire plus pour que nous puissions vous aider? (thème: []). Pouvez-vous nous confirmer votre numéro de ligne ou identifiant client pour accélérer le traitement?","[""Freebox""]",Freebox,négatif,3,3,open,"Problème récurrent de connexion Freebox, demande d'action urgente.",R1RT_35,Technique,"Problème récurrent de connexion Freebox, demande d'action urgente.",Désolé pour ce problème récurrent. Nous allons vérifier votre situation. Pourriez-vous nous fournir votre identifiant client ou numéro de ligne ?,Technique
1844697641562595566,2024-10-11 11:12:45,"<BRAND:freebox> technicien qui ne se pointe pas au rendez vous prévu hier. <NL> Impossible de replanifier ou d'annuler pour avoir un nouveau créneau. <NL> Je tourne en rond avec vos services, et plus d'internet à la maison depuis 24h... <NL> Vous avez une solution ?","On s’en charge immédiatement. Bonjour, nous sommes désolés pour cette désagrément. Notre service client est disponible jusqu'à 21h, mais vous pouvez nous contacter via les réseaux sociaux ou l'espace client en ligne 24/7. Comment pouvons-nous vous aider? Pouvez-vous nous transmettre votre numéro de","[""Freebox""]",Freebox,négatif,3,3,open,"Technicien absent, replanification impossible, plus d'internet depuis 24h.",MrGeraud,Freebox,"Technicien absent, replanification impossible, plus d'internet depuis 24h.",Désolé pour ce contretemps. Nous allons contacter le service technique pour replanifier rapidement. Pouvez-vous nous transmettre votre numéro de client ?,Freebox
1844710286541860917,2024-10-11 12:03:00,"<BRAND:free> le numéro que vous appelez n'est plus en service. En tête d'un courrier de chez vous... Va falloir la com'... En plus numéro payant, aucun moyen de vous appeler sans payer !!! <URL>","On regarde cela. Bonjour, nous sommes désolés pour cette désagrément. Pouvez-vous nous préciser si votre Freebox est éteinte ou si vous avez un message d'erreur? Nous allons es... (thème: []). Un DM avec votre n° client nous permet d’agir vite.","[""Service après-vente""]",Service après-vente,négatif,2,2,closed,Client mécontent d'un numéro payant indiqué dans un courrier.,Pirolyx,SAV Mobile,Client mécontent d'un numéro payant indiqué dans un courrier.,Désolé pour ce désagrément. Nous allons vérifier cela. Pourriez-vous nous fournir votre numéro client en MP pour une assistance rapide ?,SAV Mobile
1844725613669634225,2024-10-11 13:03:54,"Bonjour <BRAND:freebox> depuis plusieurs jours (avant #Kirk), je constate une grande dégradation de mon débit fibre. Que dois-je faire ? Est-ce un soucis dû à la météo ou autre chose ? Merci <USER>","Bien reçu, on vérifie. Bonjour, nous sommes désolés pour cette difficulté. Le code erreur 1330 peut être lié à un incident de compatibilité ou de connexion. Pouvez-vous examiner que votre Freebox est bien allumée et connectée à Internet? Si le incident persiste, nous pouvons vous aider à le résoudre","[""Freebox""]",Freebox,négatif,2,2,open,"Problème de débit fibre depuis plusieurs jours, demande d'aide.",danganbass,Technique,"Problème de débit fibre depuis plusieurs jours, demande d'aide.","Bonjour, désolé pour ce problème. Vérifiez que votre Freebox est bien allumée et connectée. Si le problème persiste, contactez-nous pour une assistance.",Technique
1844728525187662174,2024-10-11 13:15:28,"<BRAND:freebox> Bonjour, <NL> Impossible de vous joindre par téléphone. <NL> WhatsApp: personne ne le lit <NL> Messenger non plus <NL> Rendez-vous d’installation aujourd’hui. Créneau 13h-15h. <NL> Toujours personne. <NL> Je suis déjà abonné. <NL> Vous êtes nuls",On active une analyse rapide. Merci pour votre message et bonne journée en télétravail! 😊 N'hésitez pas à nous contacter si vous avez besoin d'aide. (thème: []). Pouvez-vous nous confirmer votre numéro de ligne ou identifiant client?,"[""Freebox""]",Freebox,négatif,3,3,open,Problème de contact et rendez-vous non honoré pour installation Freebox.,Creuselazur,Freebox,Problème de contact et rendez-vous non honoré pour installation Freebox.,"Bonjour, nous sommes désolés pour ces désagréments. Pourriez-vous nous fournir votre numéro de client ou votre identifiant pour que nous puissions vous aider au plus vite ?",Freebox
1844758583616925835,2024-10-11 15:14:54,<BRAND:free> j’ai un problème,"Merci pour l’alerte — on va régler ça. Bonjour, nous nous excusons pour ce délai. Pouvez-vous nous confirmer votre numéro de compte ou identifiant client pour que nous vérifiions l'état de votre demande?","[""Service après-vente""]",Service après-vente,négatif,2,2,open,"Client signale un problème sans détails, demande de suivi.",ExjetaimeMcCoy,SAV Mobile,"Client signale un problème sans détails, demande de suivi.","Bonjour, nous sommes désolés pour ce désagrément. Pour mieux vous aider, pourriez-vous nous fournir plus de détails sur votre problème ou votre numéro de compte ?",SAV Mobile
1844791981416858085,2024-10-11 17:27:37,<BRAND:freebox> bonjour. Je viens à l’instant de m’abonner à Free et de résilier Orange. J’ai des questions à <NL> Vous poser. Un conseiller peut il m’appeler ?,"Merci pour l’alerte — on va régler ça. Bonjour, nous sommes désolés pour cette désagrément. Pouvez-vous nous préciser si votre Freebox est éteinte ou si vous avez un message d'erreur? Nous allons es... (thème: []). Envoyez-nous votre n° client en DM pour vérification.","[""Freebox""]",Freebox,neutre,2,1,open,Nouveau client Free pose des questions après résiliation Orange.,FMunerol,Freebox,Nouveau client Free pose des questions après résiliation Orange.,Bonjour ! Bienvenue chez Free. Un conseiller vous contactera sous peu. Précisez votre demande en DM.,Freebox
