intent,subintent,tone,urgency_bucket,opener,body,cta,reply,tags,lang,length,source_intent_col,source_theme_col,source_sentiment_col
Reseau/Internet,"[""['Reseau/Internet'"", ""'Box/TV']""]",neg,normal,Compris.,"Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous confirmer votre numéro de ligne ou adresse pour que nous vérifiions immédiatement l'état de... (thème: [""['Reseau/Internet'"")",Indiquez en DM votre code postal et un repère (rue/ville) pour vérifier la couverture locale.,"Compris. Bonjour, nous sommes désolés pour cette situation. Pouvez-vous nous confirmer votre numéro de ligne ou adresse pour que nous vérifiions immédiatement l'état de... (thème: [""['Reseau/Internet'""). Indiquez en DM votre code postal et un repère (rue/ville) pour vérifier la couverture locale.","[""['reseau/internet'"", ""'box/tv']""],negatif,normal,reseau/internet",fr,short,primary_label,themes,sentiment_label
Reseau/Internet,"[""['Reseau/Internet'"", ""'Box/TV'"", ""'Compte/Acces']""]",brief,normal,Vu.,"Bonjour, nous sommes désolés pour cette incident. Pouvez-vous redémarrer votre Freebox et examiner si le incident persiste ? Si oui, nous pouvons approfondir les vérifications. (thème: [""['Reseau/Internet'"")",Merci de nous donner en DM votre localisation (CP/ville) pour analyser la zone.,"Vu. Bonjour, nous sommes désolés pour cette incident. Pouvez-vous redémarrer votre Freebox et examiner si le incident persiste? Si oui, nous pouvons approfondir les vérifications. (thème: [""['Reseau/Internet'""). Merci de nous donner en DM votre localisation (CP/ville) pour analyser la zone.","[""['reseau/internet'"", ""'box/tv'"", ""'compte/acces']""],negatif,normal,reseau/internet",fr,short,primary_label,themes,sentiment_label
Reseau/Internet,"[""['Reseau/Internet'"", ""'Box/TV'"", ""'Compte/Acces']""]",brief,normal,Nous prenons en charge votre demande.,"Bonjour, nous sommes désolés pour cette incident. Pouvez-vous redémarrer votre Freebox et examiner si le incident persiste ? Si oui, nous pouvons approfondir les vérifications.",Merci de nous donner en DM votre localisation (CP/ville) pour analyser la zone.,"Nous prenons en charge votre demande. Bonjour, nous sommes désolés pour cette incident. Pouvez-vous redémarrer votre Freebox et examiner si le incident persiste? Si oui, nous pouvons approfondir les vérifications. Merci de nous donner en DM votre localisation (CP/ville) pour analyser la zone.","[""['reseau/internet'"", ""'box/tv'"", ""'compte/acces']""],negatif,normal,reseau/internet",fr,long,primary_label,themes,sentiment_label
Reseau/Internet,"[""['Reseau/Internet'"", ""'Box/TV'"", ""'Compte/Acces']""]",neg,normal,Merci pour votre message.,"Bonjour, nous sommes désolés pour cette incident. Pouvez-vous redémarrer votre Freebox et examiner si le incident persiste ? Si oui, nous pouvons approfondir les vérifications.",Indiquez en DM votre code postal et un repère (rue/ville) pour vérifier la couverture locale.,"Merci pour votre message. Bonjour, nous sommes désolés pour cette incident. Pouvez-vous redémarrer votre Freebox et examiner si le incident persiste? Si oui, nous pouvons approfondir les vérifications. Indiquez en DM votre code postal et un repère (rue/ville) pour vérifier la couverture locale.","[""['reseau/internet'"", ""'box/tv'"", ""'compte/acces']""],negatif,normal,reseau/internet",fr,medium,primary_label,themes,sentiment_label
Reseau/Internet,"[""['Reseau/Internet'"", ""'Box/TV'"", ""'Compte/Acces']""]",neg,normal,"On est là pour vous aider, désolés pour le désagrément.","Bonjour, nous sommes désolés pour cette incident. Pouvez-vous redémarrer votre Freebox et examiner si le incident persiste ? Si oui, nous pouvons approfondir les vérifications. (thème: [""['Reseau/Internet'"")",Indiquez en DM votre code postal et un repère (rue/ville) pour vérifier la couverture locale.,"On est là pour vous aider, désolés pour le désagrément. Bonjour, nous sommes désolés pour cette incident. Pouvez-vous redémarrer votre Freebox et examiner si le incident persiste? Si oui, nous pouvons approfondir les vérifications. (thème: [""['Reseau/Internet'""). Indiquez en DM votre code postal et un repère (rue/ville) pour vérifier la couverture locale.","[""['reseau/internet'"", ""'box/tv'"", ""'compte/acces']""],negatif,normal,reseau/internet",fr,medium,primary_label,themes,sentiment_label
Reseau/Internet,"[""['Reseau/Internet'"", ""'Box/TV'"", ""'Compte/Acces']""]",neg,normal,On comprend votre agacement et on s’en occupe.,"Bonjour, nous sommes désolés pour cette incident. Pouvez-vous redémarrer votre Freebox et examiner si le incident persiste ? Si oui, nous pouvons approfondir les vérifications. (thème: [""['Reseau/Internet'"")",Merci de nous donner en DM votre localisation (CP/ville) pour analyser la zone.,"On comprend votre agacement et on s’en occupe. Bonjour, nous sommes désolés pour cette incident. Pouvez-vous redémarrer votre Freebox et examiner si le incident persiste? Si oui, nous pouvons approfondir les vérifications. (thème: [""['Reseau/Internet'""). Merci de nous donner en DM votre localisation (CP/ville) pour analyser la zone.","[""['reseau/internet'"", ""'box/tv'"", ""'compte/acces']""],negatif,normal,reseau/internet",fr,long,primary_label,themes,sentiment_label
Reseau/Internet,"[""['Reseau/Internet'"", ""'Box/TV']""]",tech,normal,On passe en revue la configuration.,"Bonjour, nous sommes désolés pour cette incident. Pouvez-vous nous préciser si le incident concerne la connexion Internet, la téléphonie ou la télévision ? Nous allons examiner cela immédiatement.",Indiquez en DM votre code postal et un repère (rue/ville) pour vérifier la couverture locale.,"On passe en revue la configuration. Bonjour, nous sommes désolés pour cette incident. Pouvez-vous nous préciser si le incident concerne la connexion Internet, la téléphonie ou la télévision? Nous allons examiner cela immédiatement. Indiquez en DM votre code postal et un repère (rue/ville) pour vérifier la couverture locale.","[""['reseau/internet'"", ""'box/tv']""],negatif,normal,reseau/internet",fr,long,primary_label,themes,sentiment_label
Reseau/Internet,"[""['Reseau/Internet'"", ""'Box/TV']""]",brief,normal,On regarde cela.,"Bonjour, nous sommes désolés pour cette incident. Pouvez-vous nous préciser si le incident concerne la connexion Internet, la téléphonie ou la télévision ? Nous allons examiner cela immédiatement.","Transmettez-nous votre identifiant client en message privé, svp.","On regarde cela. Bonjour, nous sommes désolés pour cette incident. Pouvez-vous nous préciser si le incident concerne la connexion Internet, la téléphonie ou la télévision? Nous allons examiner cela immédiatement. Transmettez-nous votre identifiant client en message privé, svp.","[""['reseau/internet'"", ""'box/tv']""],negatif,normal,reseau/internet",fr,medium,primary_label,themes,sentiment_label
Reseau/Internet,"[""['Reseau/Internet'"", ""'Box/TV']""]",pro,normal,On active une analyse rapide.,"Bonjour, nous sommes désolés pour cette incident. Pouvez-vous nous préciser si le incident concerne la connexion Internet, la téléphonie ou la télévision ? Nous...",Contactez-nous en DM avec votre identifiant afin d’accélérer le traitement.,"On active une analyse rapide. Bonjour, nous sommes désolés pour cette incident. Pouvez-vous nous préciser si le incident concerne la connexion Internet, la téléphonie ou la télévision? Nous... Contactez-nous en DM avec votre identifiant afin d’accélérer le traitement.","[""['reseau/internet'"", ""'box/tv']""],negatif,normal,reseau/internet",fr,short,primary_label,themes,sentiment_label
Reseau/Internet,"[""['Reseau/Internet'"", ""'Box/TV']""]",neg,normal,"On est là pour vous aider, désolés pour le désagrément.","Bonjour, nous sommes désolés pour cette incident. Pouvez-vous nous préciser si le incident concerne la connexion Internet, la téléphonie ou la télévision ? Nous...",Indiquez en DM votre code postal et un repère (rue/ville) pour vérifier la couverture locale.,"On est là pour vous aider, désolés pour le désagrément. Bonjour, nous sommes désolés pour cette incident. Pouvez-vous nous préciser si le incident concerne la connexion Internet, la téléphonie ou la télévision? Nous... Indiquez en DM votre code postal et un repère (rue/ville) pour vérifier la couverture locale.","[""['reseau/internet'"", ""'box/tv']""],negatif,normal,reseau/internet",fr,short,primary_label,themes,sentiment_label
Reseau/Internet,"[""['Reseau/Internet'"", ""'Box/TV']""]",neg,normal,Merci pour l’alerte — on va régler ça.,"Bonjour, nous sommes désolés pour cette incident. Pouvez-vous nous préciser si le incident concerne la connexion Internet, la téléphonie ou la télévision ? Nous... (thème: [""['Reseau/Internet'"")",Pouvez-vous nous écrire en message privé avec votre identifiant client ?,"Merci pour l’alerte — on va régler ça. Bonjour, nous sommes désolés pour cette incident. Pouvez-vous nous préciser si le incident concerne la connexion Internet, la téléphonie ou la télévision? Nous... (thème: [""['Reseau/Internet'""). Pouvez-vous nous écrire en message privé avec votre identifiant client?","[""['reseau/internet'"", ""'box/tv']""],negatif,normal,reseau/internet",fr,short,primary_label,themes,sentiment_label
Reseau/Internet,"[""['Reseau/Internet']""]",neg,normal,Navrés pour la gêne occasionnée.,"Nous sommes conscients de cette incident et nos équipes travaillent activement pour rétablir les services au plus vite. Nous vous remercions de votre patience et vous tiendrons informés des évolutions. (thème: [""['Reseau/Internet']""])",Contactez-nous en DM avec votre identifiant afin d’accélérer le traitement.,"Navrés pour la gêne occasionnée. Nous sommes conscients de cette incident et nos équipes travaillent activement pour rétablir les services au plus vite. Nous vous remercions de votre patience et vous tiendrons informés des évolutions. (thème: [""['Reseau/Internet']""]). Contactez-nous en DM avec votre identifiant afin d’accélérer le traitement.","[""['reseau/internet']""],negatif,normal,reseau/internet",fr,medium,primary_label,themes,sentiment_label
Reseau/Internet,"[""['Reseau/Internet']""]",neg,normal,"On est là pour vous aider, désolés pour le désagrément.",Nous sommes conscients de cette incident et nos équipes travaillent activement pour rétablir les services au plus vite. Nous vous remercions de votre patience et vous tiendrons informés des évolutions.,Merci de nous donner en DM votre localisation (CP/ville) pour analyser la zone.,"On est là pour vous aider, désolés pour le désagrément. Nous sommes conscients de cette incident et nos équipes travaillent activement pour rétablir les services au plus vite. Nous vous remercions de votre patience et vous tiendrons informés des évolutions. Merci de nous donner en DM votre localisation (CP/ville) pour analyser la zone.","[""['reseau/internet']""],negatif,normal,reseau/internet",fr,medium,primary_label,themes,sentiment_label
Reseau/Internet,"[""['Reseau/Internet']""]",brief,normal,"OK, on s’en occupe.","Nous sommes conscients de cette incident et nos équipes travaillent activement pour rétablir les services au plus vite. Nous vous remercions de votre patience et vous tiendrons informés des évolutions. (thème: [""['Reseau/Internet']""])",Indiquez en DM votre code postal et un repère (rue/ville) pour vérifier la couverture locale.,"OK, on s’en occupe. Nous sommes conscients de cette incident et nos équipes travaillent activement pour rétablir les services au plus vite. Nous vous remercions de votre patience et vous tiendrons informés des évolutions. (thème: [""['Reseau/Internet']""]). Indiquez en DM votre code postal et un repère (rue/ville) pour vérifier la couverture locale.","[""['reseau/internet']""],negatif,normal,reseau/internet",fr,medium,primary_label,themes,sentiment_label
Reseau/Internet,"[""['Reseau/Internet']""]",neg,normal,Navrés pour la gêne occasionnée.,Nous sommes conscients de cette incident et nos équipes travaillent activement pour rétablir les services au plus vite. Nous vous remercions de votre patience et vous tiendrons informés des évolutions.,Envoyez un DM avec code postal + modèle d’équipement.,Navrés pour la gêne occasionnée. Nous sommes conscients de cette incident et nos équipes travaillent activement pour rétablir les services au plus vite. Nous vous remercions de votre patience et vous tiendrons informés des évolutions. Envoyez un DM avec code postal + modèle d’équipement.,"[""['reseau/internet']""],negatif,normal,reseau/internet",fr,medium,primary_label,themes,sentiment_label
Reseau/Internet,"[""['Reseau/Internet']""]",brief,normal,Nous prenons en charge votre demande.,Nous sommes conscients de cette incident et nos équipes travaillent activement pour rétablir les services au plus vite. Nous vous remercions de votre patience e...,Envoyez un DM avec code postal + modèle d’équipement.,Nous prenons en charge votre demande. Nous sommes conscients de cette incident et nos équipes travaillent activement pour rétablir les services au plus vite. Nous vous remercions de votre patience e... Envoyez un DM avec code postal + modèle d’équipement.,"[""['reseau/internet']""],negatif,normal,reseau/internet",fr,short,primary_label,themes,sentiment_label
